EmployeeID,Name,Age,Gender,Department,Designation,ExperienceYears,Skillset,Salary,ProductivityScore,JoiningDate,WorkLocation,EducationLevel,RemoteWorkEligible,PerformanceRating,LastPromotionYear,ManagerID
E01064,Lori Williams,28.0,Male,Sales,Executive,2.0,"Communication, Marketing, CRM",33689.0,57.0,2011-10-05,Kolkata,Master,No,3.0,2011.0,E07259
E02798,Luke Carpenter,26.0,Female,IT,Junior,5.0,"Java, Cloud Computing, SQL",,69.0,2021-07-04,Mumbai,Bachelor,No,4.0,2025.0,E08123
E03704,Aaron Fox,31.0,Male,IT,Lead,9.0,"Data Analysis, C++",87566.0,100.0,2023-01-29,Mumbai,Master,No,5.0,2025.0,E07375
E02800,Linda Castro,22.0,Male,IT,Executive,1.0,Cloud Computing,27385.0,61.0,2016-02-21,Delhi,Bachelor,Yes,4.0,2016.0,E04139
E00337,Brian Harper,29.0,Female,IT,Junior,1.0,"SQL, Data Analysis",27733.0,57.0,2015-12-20,Bangalore,Master,Yes,3.0,2015.0,E00020
E07387,Patrick Kerr,21.0,Male,Operations,Executive,0.0,"Analytics, Excel",33720.0,68.0,2011-10-09,Noida,High School,No,4.0,2011.0,E04866
E04724,Vanessa Rodriguez,39.0,Male,IT,Executive,3.0,"SQL, Java, Python",30444.0,61.0,2014-10-16,Bangalore,Bachelor,Yes,4.0,2014.0,E07882
E09793,Joseph Williams,40.0,Female,Finance,Junior,2.0,"Accounting, Excel",34224.0,56.0,2013-07-04,Noida,Master,No,3.0,2013.0,E00990
E06434,Christopher Walters,21.0,Male,Finance,Executive,0.0,"Finance, Analytics, Excel",34837.0,91.0,2016-01-12,Delhi,Bachelor,No,5.0,2016.0,E06688
E03772,Linda Mora,37.0,Female,Sales,Manager,14.0,"Marketing, Communication",108787.0,90.0,2024-11-03,Hyderabad,Bachelor,No,5.0,2025.0,
E03114,Amanda Scott,34.0,Male,Marketing,Junior,6.0,"Marketing, Content Creation, Excel",38623.0,47.0,2020-07-27,Kolkata,Bachelor,Yes,3.0,2025.0,E03947
E02474,Nicole Parrish,33.0,Male,Operations,Lead,8.0,Excel,86872.0,68.0,2013-05-04,Delhi,Bachelor,No,4.0,2018.0,E09847
E05290,Sabrina Ruiz,24.0,Male,Finance,Executive,1.0,"Excel, Finance, Analytics",35219.0,71.0,2014-06-06,Hyderabad,Master,No,4.0,2014.0,E06618
E09704,Carla Chen,21.0,Female,Operations,Junior,0.0,"Excel, Project Management",28173.0,61.0,2012-05-27,Delhi,Bachelor,No,4.0,2012.0,E07230
E05916,Terry Hunt,37.0,Male,IT,Lead,12.0,"SQL, Data Analysis",92699.0,80.0,2022-12-29,Hyderabad,Bachelor,Yes,5.0,2025.0,E07300
E09511,Alejandro Carpenter,31.0,Female,IT,Executive,0.0,"SQL, Data Analysis, Python",28521.0,65.0,2013-12-07,Bangalore,High School,Yes,4.0,2013.0,E07182
E00861,Douglas Snyder,25.0,Female,Operations,Senior,3.0,"Project Management, Excel, Analytics",53567.0,57.0,2020-07-12,Hyderabad,Master,No,3.0,2023.0,E08175
,Christina Mejia,33.0,Male,Finance,Junior,3.0,Analytics,33586.0,69.0,2020-04-16,Bangalore,Master,No,4.0,2023.0,E06960
E07307,Jean Taylor,39.0,Female,IT,Senior,6.0,Java,55785.0,71.0,2019-03-07,Noida,Bachelor,Yes,4.0,2025.0,E07882
E08341,Catherine Martinez,21.0,Female,IT,Junior,0.0,"SQL, Cloud Computing",26507.0,60.0,2019-12-03,Hyderabad,Master,Yes,4.0,2019.0,E04616
E03121,Jessica Matthews,33.0,Male,IT,Executive,2.0,Java,32057.0,59.0,2013-03-02,Noida,Bachelor,No,3.0,2013.0,E09427
E06559,Lisa Mclaughlin,23.0,Male,IT,Executive,0.0,"Python, Java, Cloud Computing",33114.0,51.0,2019-06-06,Noida,Master,No,3.0,2019.0,E09805
E06598,James Strickland DVM,29.0,Male,IT,Junior,1.0,,29880.0,64.0,2013-07-14,Chennai,Bachelor,Yes,4.0,2013.0,E04400
E07601,Alexander Michael,37.0,Female,Marketing,Manager,14.0,"Communication, SEO",112389.0,78.0,2013-06-20,Bangalore,Bachelor,Yes,4.0,2025.0,
E05013,Laura Warren,31.0,Male,Operations,Senior,3.0,"Logistics, Project Management, Excel",51476.0,,2022-09-02,Noida,Master,No,4.0,2022.0,E08364
E02013,Benjamin Williams,38.0,Male,HR,Senior,7.0,"Excel, Recruitment",63998.0,74.0,2022-11-15,Bangalore,Bachelor,No,4.0,2025.0,E02987
E04055,Jennifer Brown,34.0,Female,IT,Senior,11.0,C++,63193.0,63.0,2021-05-01,Bangalore,High School,Yes,4.0,2025.0,E07903
E06887,Kimberly Smith,32.0,Female,IT,Executive,3.0,Cloud Computing,38990.0,58.0,2011-01-15,Chennai,Master,Yes,3.0,2011.0,E00714
E09037,Ronald Jones,28.0,Female,Sales,Executive,4.0,"CRM, Communication, Marketing",36087.0,45.0,2013-06-04,Kolkata,Master,No,3.0,2017.0,E02626
E09634,Patrick Rodriguez,28.0,Male,IT,Executive,2.0,"Cloud Computing, Python, C++",32093.0,46.0,2019-06-28,Pune,Master,Yes,3.0,2019.0,E05133
E08112,Theresa Hines,26.0,Female,Marketing,Senior,4.0,"Communication, Excel",51919.0,84.0,2020-09-10,Bangalore,Master,Yes,5.0,2023.0,E04167
E08572,Sarah Foster,43.0,Male,IT,Lead,7.0,"Cloud Computing, C++",84931.0,63.0,2011-02-18,Chennai,Bachelor,No,4.0,2017.0,E08650
E01586,Julie Jackson,22.0,Male,Operations,Executive,1.0,"Logistics, Analytics",28546.0,59.0,2019-07-10,Bangalore,Master,No,3.0,2019.0,E07182
E07725,Juan Boyer,42.0,Female,IT,Manager,13.0,Python,107580.0,68.0,2017-12-06,Hyderabad,High School,Yes,4.0,2025.0,
E09581,Frederick Smith,24.0,Female,Sales,Executive,3.0,Negotiation,30323.0,50.0,2017-10-20,Mumbai,Bachelor,No,3.0,2020.0,E03532
E02365,Stephen Smith,34.0,Male,HR,Junior,5.0,"Recruitment, Conflict Management, Communication",37848.0,56.0,2015-09-21,Chennai,Bachelor,No,3.0,2019.0,E03006
E02680,Stephanie Williams,30.0,Female,HR,Executive,5.0,"Excel, Conflict Management",37808.0,65.0,2014-02-24,Bangalore,Master,No,4.0,2019.0,E02711
E06540,Miranda Gonzales,27.0,Male,Operations,Junior,0.0,"Analytics, Logistics",33672.0,58.0,2011-12-12,Kolkata,Master,No,3.0,2011.0,E08552
E08009,Danielle Rodriguez,36.0,Female,Sales,Senior,10.0,"CRM, Marketing, Communication",60416.0,67.0,2025-08-01,Hyderabad,Master,No,4.0,2025.0,E01426
E05899,John Combs,32.0,Male,Operations,Junior,6.0,Project Management,34464.0,47.0,2014-06-24,Mumbai,Bachelor,No,3.0,2020.0,E02386
E00076,Debra Miller,30.0,Female,Sales,Lead,9.0,"CRM, Marketing, Communication",86727.0,86.0,2017-02-03,Hyderabad,PhD,No,5.0,2022.0,E02435
E00579,Ryan Hall,21.0,Female,Finance,Executive,0.0,"Accounting, Excel, Analytics",29271.0,56.0,2012-03-31,Noida,Bachelor,No,3.0,2012.0,E05992
E04288,Joseph Campos II,40.0,Male,IT,Junior,5.0,"SQL, Python",33792.0,59.0,2013-05-11,Bangalore,Bachelor,Yes,3.0,2017.0,E02173
E02204,Matthew Mullins,33.0,Male,Finance,Junior,3.0,Analytics,38405.0,51.0,2025-09-10,Chennai,Bachelor,No,3.0,2025.0,E09429
E05169,Danny Gonzalez,29.0,Male,IT,Junior,2.0,"Cloud Computing, C++, SQL",29980.0,53.0,2024-07-11,Bangalore,Bachelor,No,3.0,2024.0,E08650
E02385,Keith Tran,32.0,Male,Operations,Executive,3.0,"Logistics, Project Management",38286.0,70.0,2019-06-09,Kolkata,Master,No,4.0,2019.0,E03266
E06389,Anna Miller,45.0,Male,IT,Lead,7.0,"Cloud Computing, SQL",77497.0,85.0,2023-04-04,Kolkata,Master,Yes,5.0,2025.0,E03087
E07221,William Ali,35.0,Male,Operations,Junior,1.0,"Logistics, Analytics, Excel",29037.0,65.0,2019-12-20,Bangalore,Bachelor,No,4.0,2019.0,E06840
E08294,Andre Ochoa,38.0,Female,Finance,Executive,2.0,Accounting,37118.0,74.0,2025-08-05,Bangalore,Bachelor,No,4.0,2025.0,E07622
E04563,Benjamin Medina,27.0,Female,HR,Senior,4.0,"Communication, Conflict Management",55038.0,64.0,2021-04-16,Delhi,Bachelor,No,4.0,2021.0,E05803
E05814,Christian Lee,28.0,Male,IT,Executive,5.0,SQL,32599.0,51.0,2020-10-30,Delhi,Master,Yes,3.0,2023.0,E02520
E01112,Jeremiah Estrada,35.0,Female,Operations,Lead,14.0,"Analytics, Excel, Project Management",86609.0,73.0,2014-08-25,Noida,Bachelor,No,4.0,2025.0,E08178
E04403,Justin Lopez,34.0,Female,Marketing,Executive,2.0,"Excel, Content Creation",37935.0,50.0,2017-02-02,Bangalore,Bachelor,Yes,3.0,2017.0,E00435
E08891,Joanna Ramirez,31.0,Male,Finance,Executive,1.0,"Analytics, Accounting",30345.0,55.0,2013-03-28,Chennai,Master,No,3.0,2013.0,E08552
E05510,Heather Hernandez,28.0,Female,Finance,Senior,7.0,"Excel, Analytics",64204.0,60.0,2011-09-15,Chennai,,No,4.0,2017.0,E05551
E06199,Ronald Glenn,32.0,Male,Finance,Senior,4.0,"Accounting, Excel, Finance",51542.0,52.0,2020-05-16,Mumbai,Bachelor,No,3.0,2023.0,E03508
E09944,Pamela Wheeler,35.0,Male,Finance,Executive,0.0,"Finance, Excel",33115.0,60.0,2023-10-04,Bangalore,Master,No,4.0,2023.0,E09030
E00307,Billy Wilson,21.0,Male,Sales,Executive,0.0,Marketing,31097.0,56.0,2013-09-14,Bangalore,Bachelor,No,3.0,2013.0,E07881
E01496,Erin Hinton,21.0,Female,Sales,Junior,0.0,"Communication, Marketing",29563.0,75.0,2019-10-30,Delhi,Master,No,4.0,2019.0,E03310
E07102,Mr. Christopher Clark,24.0,Male,IT,Executive,0.0,"Data Analysis, Java",28420.0,67.0,2012-02-21,Mumbai,Master,Yes,4.0,2012.0,E03367
E09870,Brian Moore,21.0,Male,Marketing,Executive,0.0,"Communication, SEO, Marketing",25225.0,25.0,2017-11-15,Mumbai,Master,Yes,2.0,2017.0,E02036
E00525,Bryan Carpenter,21.0,Female,Finance,Junior,0.0,"Analytics, Excel, Accounting",34496.0,58.0,2013-12-23,Bangalore,Bachelor,No,3.0,2013.0,E06938
E05507,Rachel Gilbert,21.0,Male,Marketing,Executive,0.0,"Communication, Marketing",32160.0,66.0,2020-06-24,Kolkata,Bachelor,Yes,4.0,2020.0,E04134
E01561,Benjamin Gomez,34.0,Male,IT,Senior,5.0,"Data Analysis, Java",56325.0,56.0,2023-05-17,Mumbai,Master,Yes,3.0,2025.0,E05822
E03634,Tara Jones,38.0,Male,Sales,Lead,16.0,"CRM, Negotiation, Communication",97450.0,83.0,2025-09-10,Hyderabad,Bachelor,No,5.0,2025.0,E09022
E04939,Nathan Becker,35.0,Male,IT,Junior,3.0,"SQL, Python",33716.0,43.0,2021-01-12,Noida,Master,Yes,3.0,2021.0,E01588
E08627,Angela Lopez,41.0,Male,Operations,Manager,14.0,"Excel, Project Management",115887.0,68.0,2023-08-10,Bangalore,Master,No,4.0,2025.0,
E08283,Joseph Sosa,28.0,Male,Finance,Senior,7.0,Finance,61111.0,72.0,2021-08-11,Mumbai,High School,No,4.0,2025.0,E04823
E05253,Randy Young,33.0,Female,Sales,Executive,6.0,"Negotiation, Communication, Marketing",42097.0,68.0,2024-05-10,Kolkata,Master,No,4.0,2025.0,E02391
E07758,Chris Nguyen,30.0,Female,Sales,Senior,8.0,"CRM, Marketing, Negotiation",58708.0,69.0,2012-05-06,Chennai,Bachelor,No,4.0,2020.0,E07659
E00841,Dustin Booker,25.0,Male,IT,Junior,3.0,Python,30657.0,61.0,2020-04-14,Bangalore,Master,Yes,4.0,2020.0,E00736
E00263,Karen Boyd,35.0,Female,Operations,Junior,2.0,"Excel, Project Management, Logistics",30665.0,69.0,2024-11-15,Delhi,Master,No,4.0,2024.0,E05362
E05171,Michael Flores,26.0,Female,IT,Executive,0.0,Data Analysis,26221.0,55.0,2018-02-06,Bangalore,Bachelor,Yes,3.0,2018.0,E04976
E08156,Emily Collins,24.0,Female,Sales,Executive,2.0,"Marketing, Communication, CRM",37271.0,73.0,2011-04-10,Bangalore,Bachelor,No,4.0,2011.0,E07824
E01138,Kayla Decker,33.0,Female,IT,Senior,6.0,Cloud Computing,61937.0,55.0,2014-06-19,Mumbai,Bachelor,Yes,3.0,2020.0,E09360
E08892,Kara Williamson,33.0,Male,IT,Senior,7.0,"Cloud Computing, Java",59603.0,77.0,2013-07-09,Pune,Bachelor,Yes,4.0,2019.0,E09736
E02751,Susan Henson,27.0,Male,Sales,Executive,4.0,"CRM, Marketing, Communication",36289.0,61.0,2020-10-19,Pune,PhD,No,4.0,2023.0,E03497
E03042,John Smith,30.0,Female,HR,Executive,5.0,"Recruitment, Communication, Conflict Management",36253.0,56.0,2025-06-22,Pune,Bachelor,No,3.0,2025.0,E05526
E09036,Tiffany Salinas,25.0,Female,HR,Junior,1.0,"Recruitment, Conflict Management, Excel",30214.0,40.0,2016-11-13,Noida,Bachelor,No,3.0,2016.0,E08324
E01285,Jose Fox,35.0,Male,Sales,Executive,6.0,"CRM, Negotiation",39161.0,72.0,2011-05-30,Delhi,Master,No,4.0,2016.0,E06917
E02377,Michael Moore,21.0,Female,Marketing,Junior,0.0,"SEO, Marketing, Communication",31582.0,56.0,2022-03-04,Bangalore,Bachelor,Yes,3.0,2022.0,E07903
E07844,Christopher Roberts,42.0,Male,HR,Lead,17.0,"Communication, Excel, Conflict Management",94501.0,80.0,2025-07-25,Bangalore,Bachelor,No,5.0,2025.0,E02030
E05859,Meghan Dennis,38.0,Female,IT,Lead,15.0,"C++, Java",91234.0,67.0,2012-01-11,Delhi,Bachelor,Yes,4.0,2025.0,E01194
E00568,Luke Romero,24.0,Female,Operations,Executive,2.0,"Project Management, Logistics",31316.0,56.0,2021-04-05,Noida,Master,No,3.0,2021.0,E00920
E09919,Bruce Martinez,21.0,Male,Sales,Junior,0.0,"Negotiation, CRM, Marketing",31116.0,53.0,2015-05-28,Delhi,Bachelor,No,3.0,2015.0,E04054
E05770,Samantha Douglas,30.0,Male,Marketing,Lead,7.0,"SEO, Marketing, Communication",81574.0,81.0,2022-07-19,Bangalore,Bachelor,Yes,5.0,2025.0,E03374
E03081,Joshua Parker,23.0,Female,HR,Executive,1.0,"Conflict Management, Excel",33061.0,71.0,2013-10-16,Delhi,PhD,No,4.0,2013.0,E06469
E04604,Meredith Johns,24.0,Male,HR,Executive,3.0,"Excel, Recruitment, Conflict Management",37020.0,44.0,2021-09-11,Kolkata,High School,No,3.0,2021.0,E03778
E09187,Julie Moon,25.0,Female,Finance,Junior,0.0,Finance,32397.0,72.0,2015-04-07,Mumbai,PhD,No,4.0,2015.0,E08792
E07484,Devin Wallace,25.0,Male,IT,Junior,3.0,Data Analysis,37883.0,49.0,2022-10-15,Mumbai,PhD,No,3.0,2025.0,E05159
E06838,Lynn Davis,26.0,Male,Operations,Executive,5.0,Logistics,38743.0,59.0,2017-06-11,Hyderabad,Bachelor,No,3.0,2021.0,E02368
E07654,Catherine Terrell,33.0,Male,Finance,Lead,9.0,Analytics,82547.0,64.0,2011-01-22,Mumbai,Bachelor,No,4.0,2020.0,E06800
E08214,Kevin Booker,43.0,Male,IT,Senior,8.0,C++,60619.0,100.0,2025-06-25,Pune,Bachelor,Yes,5.0,2025.0,E05440
E07550,Kevin Jones,38.0,Female,HR,Lead,14.0,"Communication, Conflict Management",92764.0,88.0,2024-08-29,Hyderabad,Bachelor,No,5.0,2025.0,E01900
E05761,Kristi Gross,31.0,Female,Finance,Lead,8.0,"Excel, Finance",81561.0,84.0,2023-06-19,Bangalore,Bachelor,No,5.0,2025.0,E01123
E08036,Adam Wilson,35.0,Female,Operations,Junior,0.0,Analytics,32301.0,74.0,2013-01-13,Bangalore,Bachelor,No,4.0,2013.0,E07960
E04265,John Mitchell,30.0,Male,Operations,Lead,9.0,"Logistics, Analytics, Excel",83987.0,77.0,2016-10-13,Chennai,Master,No,4.0,2021.0,E06327
E02030,Laura Gomez,34.0,Female,Marketing,Manager,12.0,"Communication, SEO, Marketing",106713.0,82.0,2024-07-24,Delhi,Master,No,5.0,2025.0,
E01438,Timothy Gonzalez,37.0,Female,IT,Lead,10.0,SQL,83661.0,83.0,2020-03-21,Bangalore,Master,No,5.0,2025.0,E00653
E03178,Christopher Carroll,24.0,Male,IT,Executive,2.0,"Python, Cloud Computing, C++",32028.0,64.0,2012-08-04,Kolkata,Master,No,4.0,2012.0,E06648
E08108,Christopher Fisher,33.0,Male,HR,Senior,7.0,"Excel, Recruitment, Conflict Management",56478.0,69.0,2023-10-10,Kolkata,Master,No,4.0,2025.0,E07910
E02306,Rachel Jennings,44.0,Male,IT,Lead,18.0,"Cloud Computing, SQL, Python",99237.0,100.0,2020-04-12,Bangalore,Bachelor,No,5.0,2025.0,E02910
E05516,Natasha Lloyd,37.0,Male,IT,Senior,4.0,"SQL, Java",58763.0,52.0,2025-01-22,Bangalore,PhD,Yes,3.0,2025.0,E00974
E04371,Justin Crosby,27.0,Female,Operations,Junior,0.0,"Project Management, Logistics",34394.0,46.0,2025-07-11,Delhi,Bachelor,No,3.0,2025.0,E00082
E05864,Kelli Russell,23.0,Male,Finance,Junior,0.0,"Excel, Accounting",33239.0,47.0,2012-03-17,Bangalore,Bachelor,No,3.0,2012.0,E07375
E04943,Michelle Davis,36.0,Male,Sales,Junior,2.0,"CRM, Negotiation, Communication",32422.0,53.0,2021-02-28,Chennai,Bachelor,No,3.0,2021.0,E06782
E07283,Kelsey Morris,21.0,Female,Marketing,Junior,0.0,"Communication, Marketing, Content Creation",34363.0,64.0,2015-07-29,Kolkata,Master,Yes,4.0,2015.0,E01899
E06878,Sandra Ramirez,37.0,Male,IT,Lead,15.0,"C++, Python",95945.0,100.0,2024-09-15,Pune,Bachelor,Yes,5.0,2025.0,E07648
E01480,Joel Mccoy,37.0,Male,Operations,Junior,2.0,Logistics,35551.0,64.0,2023-01-14,Delhi,High School,No,4.0,2023.0,E03508
E05567,Stephanie Barnes,39.0,Male,Operations,Senior,7.0,Excel,59534.0,77.0,2023-10-17,Delhi,Master,No,4.0,2025.0,E04542
E01079,Amanda Smith,22.0,Female,IT,Executive,1.0,"C++, Java, Python",33302.0,64.0,2011-07-22,Kolkata,Master,Yes,4.0,2011.0,E03327
E06642,John Mccarthy,30.0,Male,Sales,Executive,2.0,"Communication, CRM, Marketing",32811.0,71.0,2021-05-01,Mumbai,Bachelor,No,4.0,2021.0,E09595
E01582,Michael Adams,32.0,Male,IT,Junior,0.0,"Java, Python",26904.0,61.0,2018-10-21,Bangalore,High School,Yes,4.0,2018.0,E04099
E09259,Jesse Martin,46.0,Female,Operations,Manager,13.0,"Project Management, Logistics",107637.0,98.0,2014-10-14,Delhi,Bachelor,No,5.0,2025.0,
E06805,Sarah Bryant,24.0,Female,IT,Senior,3.0,"Cloud Computing, Data Analysis",49593.0,62.0,2013-06-09,Noida,PhD,No,4.0,2016.0,E09587
E00870,Maria Fuentes,27.0,Male,IT,Executive,5.0,"C++, Cloud Computing, SQL",34251.0,62.0,2022-08-14,Delhi,Bachelor,Yes,4.0,2025.0,E09293
E06219,Brett Kim,38.0,Male,Finance,Lead,16.0,"Accounting, Excel, Analytics",97183.0,74.0,2012-01-12,Bangalore,Bachelor,No,4.0,2025.0,E04730
E03068,Deborah Brown,33.0,Male,IT,Executive,2.0,Java,29148.0,69.0,2014-06-24,Delhi,Master,Yes,4.0,2014.0,E07610
E02480,William Hart,33.0,Female,Finance,Junior,0.0,"Excel, Finance",31175.0,44.0,2019-12-06,Delhi,Bachelor,No,3.0,2019.0,E05246
E00087,Jonathan Beard,36.0,Female,HR,Junior,0.0,Conflict Management,25493.0,45.0,2011-08-27,Mumbai,Master,No,3.0,2011.0,E08303
E01762,Adam Brown,36.0,Male,Finance,Manager,13.0,"Finance, Analytics, Excel",110645.0,81.0,2019-10-28,Hyderabad,Master,No,5.0,2025.0,
E06496,Robert Wolf,28.0,Male,Sales,Executive,0.0,"Marketing, Negotiation, Communication",27549.0,70.0,2014-06-07,Bangalore,PhD,No,4.0,2014.0,E06047
E07883,Tyler Alexander,31.0,Male,Sales,Lead,8.0,"CRM, Marketing, Negotiation",85094.0,100.0,2017-05-12,Noida,Bachelor,No,5.0,2025.0,E02293
E01333,David Martin,29.0,Male,Sales,Senior,5.0,Marketing,52710.0,71.0,2019-03-19,Hyderabad,Bachelor,No,4.0,2023.0,E07259
E00249,Laura Brown,32.0,Male,Marketing,Executive,4.0,"Excel, SEO",40807.0,73.0,2024-09-27,Hyderabad,Master,Yes,4.0,2025.0,E03402
E00879,Jeffrey Long,21.0,Male,IT,Executive,0.0,Data Analysis,28216.0,78.0,2013-11-11,Kolkata,Bachelor,Yes,4.0,2013.0,E01198
E06074,Vanessa Romero,23.0,Male,Operations,Executive,2.0,Project Management,35831.0,71.0,2022-05-29,Noida,Master,No,4.0,2022.0,E00153
E03272,John Ortega,30.0,Male,IT,Junior,2.0,"SQL, Python",37572.0,70.0,2010-10-23,Delhi,Master,Yes,4.0,2010.0,E08413
E01117,Dan Mcdonald,32.0,Female,IT,Senior,11.0,Cloud Computing,65050.0,66.0,2012-04-20,Noida,Bachelor,Yes,4.0,2022.0,E09982
E09027,Steven Singleton,39.0,Female,Operations,Manager,18.0,"Logistics, Excel",114987.0,80.0,2012-03-24,Delhi,Master,No,5.0,2025.0,
E01752,Lori Sanders,23.0,Female,Operations,Executive,2.0,"Excel, Analytics, Project Management",32532.0,53.0,2013-05-16,Delhi,Master,No,3.0,2013.0,E04810
E08306,Edward Tucker,36.0,Male,IT,Lead,15.0,"Cloud Computing, Python",89310.0,95.0,2019-05-23,Hyderabad,Bachelor,No,5.0,2025.0,E04134
E05725,Patty Cohen,22.0,Male,Operations,Executive,1.0,"Logistics, Analytics",33317.0,69.0,2025-04-15,Mumbai,Master,No,4.0,2025.0,E05846
E06735,Dustin Moreno,40.0,Female,Finance,Manager,15.0,Accounting,116163.0,96.0,2015-06-30,Hyderabad,Bachelor,No,5.0,2025.0,
E04155,Felicia Martinez,44.0,Male,Sales,Lead,12.0,"Negotiation, CRM, Marketing",89170.0,72.0,2011-08-20,Noida,Master,No,4.0,2021.0,E07626
E01620,Chad Garcia,33.0,Male,IT,Executive,0.0,"Python, Java, C++",26818.0,68.0,2021-09-01,Noida,Master,Yes,4.0,2021.0,E01555
E05027,Jeffrey Foster,28.0,Male,HR,Lead,7.0,Communication,76865.0,90.0,2015-12-22,Pune,Master,No,5.0,2021.0,E05447
E06378,Katherine Garrison,,Female,Sales,Executive,0.0,"Marketing, Negotiation",29019.0,78.0,2021-11-05,Bangalore,Bachelor,No,4.0,2021.0,E02775
E07871,Christina Jones,33.0,Male,Finance,Executive,4.0,"Accounting, Analytics",35974.0,50.0,2018-08-11,Pune,Master,No,3.0,2022.0,E02418
E06696,Kimberly Price,26.0,Male,Sales,Executive,0.0,Negotiation,27185.0,63.0,2015-09-30,Pune,Master,No,4.0,2015.0,E01164
E00126,Megan West,27.0,Female,IT,Junior,5.0,SQL,38993.0,48.0,2018-09-12,Delhi,Bachelor,Yes,3.0,2021.0,E06287
E08164,Brandon Abbott,33.0,Male,IT,Junior,5.0,"Cloud Computing, C++, Python",32689.0,47.0,2010-09-16,Bangalore,Master,Yes,3.0,2015.0,E09003
E04843,Regina Garner,28.0,Male,Sales,Executive,1.0,"CRM, Communication",30103.0,57.0,2015-12-04,Delhi,Bachelor,No,3.0,2015.0,E00253
E08664,Danielle Boone,34.0,Male,IT,Junior,1.0,"SQL, Java, Python",26552.0,74.0,2024-05-31,Bangalore,Bachelor,Yes,4.0,2024.0,E00209
E00265,Rodney Parsons,30.0,Female,Marketing,Junior,5.0,SEO,38414.0,66.0,2012-05-12,Bangalore,Master,Yes,4.0,2015.0,E00408
E02210,Angela Walsh,35.0,Male,Finance,Executive,4.0,"Accounting, Finance, Excel",32368.0,77.0,2024-10-12,Noida,Master,No,4.0,2025.0,E03601
E07776,Samantha Ramos,35.0,Male,Marketing,Junior,5.0,"Excel, Communication, Marketing",39548.0,59.0,2025-08-21,Noida,Master,Yes,3.0,2025.0,E09163
E08151,Lisa Thomas,40.0,Female,Operations,Junior,4.0,"Analytics, Excel, Project Management",32156.0,46.0,2011-08-26,Mumbai,Bachelor,No,3.0,2015.0,E00035
E02384,Brandon Blackwell,26.0,Female,Marketing,Executive,3.0,"Marketing, Content Creation, Communication",33710.0,72.0,2016-07-10,Bangalore,Master,No,4.0,2016.0,
E07671,Patricia Andrews,21.0,Female,IT,Junior,0.0,"Python, SQL",34859.0,66.0,2017-08-13,Mumbai,Master,Yes,4.0,2017.0,E04004
E04276,Christopher Day,38.0,Female,Marketing,Senior,9.0,"SEO, Marketing, Content Creation",58583.0,68.0,2017-10-27,Delhi,High School,Yes,4.0,2025.0,E09251
E06185,Margaret Bowers,35.0,Female,IT,Lead,9.0,"Data Analysis, Cloud Computing",87054.0,67.0,2014-06-24,Hyderabad,Bachelor,Yes,4.0,2023.0,E03266
E06942,Sharon Watson,31.0,Male,IT,Lead,8.0,"Cloud Computing, C++, Java",78454.0,100.0,2012-05-09,Mumbai,Master,Yes,5.0,2020.0,E06782
E05421,Carla Smith,32.0,Male,HR,Senior,8.0,Communication,57125.0,74.0,2016-10-20,Bangalore,Bachelor,No,4.0,2024.0,E03417
E04129,Colleen Wood,26.0,Female,IT,Junior,5.0,"Java, Data Analysis, Python",36307.0,59.0,2020-03-28,Chennai,Master,Yes,3.0,2023.0,E01100
E07941,Mary Parsons,22.0,Male,Marketing,,0.0,SEO,28565.0,67.0,2022-10-02,Pune,Master,Yes,4.0,2022.0,E03892
E03174,Karen Martinez,21.0,Male,Operations,Executive,0.0,Project Management,28563.0,61.0,2019-02-20,Kolkata,Bachelor,No,4.0,2019.0,E00728
E04804,Gina Allen,50.0,Male,Sales,Lead,22.0,"CRM, Communication",105624.0,71.0,2016-01-21,Delhi,Bachelor,No,4.0,2025.0,E08924
E07446,Mark Garza,30.0,Male,Finance,Senior,5.0,"Accounting, Finance",62004.0,77.0,2019-03-09,Delhi,Bachelor,No,4.0,2023.0,E08382
E05440,Julia Mccormick,43.0,Female,IT,Manager,16.0,Cloud Computing,117641.0,85.0,2017-01-17,Bangalore,Bachelor,Yes,5.0,2025.0,
E08841,Pamela Cordova,34.0,Female,Finance,Junior,2.0,Finance,34817.0,63.0,2015-09-15,Hyderabad,Bachelor,No,4.0,2015.0,E00990
E03384,Jason Knapp,29.0,Male,IT,Senior,7.0,Cloud Computing,60028.0,56.0,2012-06-02,Pune,PhD,Yes,3.0,2016.0,E01416
E01817,Eric Smith,22.0,Male,IT,Junior,1.0,"Data Analysis, Cloud Computing, Python",28258.0,43.0,2015-12-04,Noida,Bachelor,Yes,3.0,2015.0,E08382
E07037,Mark Mcdaniel,31.0,Male,IT,Senior,5.0,"Java, Cloud Computing",54786.0,68.0,2019-04-18,Mumbai,Bachelor,Yes,4.0,2022.0,E07725
E02028,Robert Martin,34.0,Female,IT,Lead,13.0,"Data Analysis, Cloud Computing",88496.0,79.0,2022-01-22,Noida,Bachelor,Yes,4.0,2025.0,E09003
E01898,Andrew Thompson,34.0,Male,HR,Lead,8.0,"Recruitment, Excel, Communication",86790.0,59.0,2025-03-07,Kolkata,Bachelor,No,3.0,2025.0,E00475
E09111,Patricia Macias,29.0,Male,Marketing,Junior,2.0,"Marketing, SEO, Communication",29542.0,75.0,2011-07-13,Noida,Bachelor,Yes,4.0,2011.0,E06386
